CaseID,ActivityID,CompleteTimestamp,attribute1,attribute2,attribute3,attribute4,attribute5
Case No. 386,6,2018/07/07 17:23:43,0,2,1,1,1
Case No. 386,3,2018/07/07 17:23:44,2,2,1,1,1
Case No. 386,4,2018/07/07 18:04:59,2,1,1,0,0
Case No. 386,0,2018/07/07 18:13:19,2,2,1,1,1
Case No. 386,0,2018/07/07 18:14:41,3,2,1,1,1
Case No. 386,3,2018/07/07 18:30:55,2,2,1,1,1
Case No. 386,7,2018/07/07 18:40:51,3,2,1,1,1
Case No. 386,3,2018/07/07 18:42:01,1,1,1,3,1
Case No. 386,3,2018/07/07 18:42:06,3,2,1,1,1
Case No. 386,0,2018/07/07 18:46:22,2,2,1,1,1
Case No. 387,0,2018/07/07 19:03:53,0,2,1,1,1
Case No. 387,1,2018/07/07 19:06:02,0,2,1,1,1
Case No. 387,3,2018/07/07 19:06:52,3,2,2,1,1
Case No. 387,0,2018/07/07 19:17:11,1,2,1,1,1
Case No. 387,0,2018/07/07 19:23:31,2,2,1,1,1
Case No. 387,2,2018/07/07 19:25:55,3,2,1,1,1
Case No. 387,7,2018/07/07 19:34:05,3,2,1,1,1
Case No. 387,6,2018/07/07 19:49:11,0,2,1,1,1
Case No. 387,3,2018/07/07 19:56:22,1,2,1,1,1
Case No. 387,0,2018/07/07 20:37:33,2,2,1,1,1
Case No. 387,6,2018/07/07 21:02:56,2,2,1,1,1
Case No. 387,2,2018/07/07 21:22:21,2,2,1,1,1
Case No. 387,3,2018/07/07 21:26:54,1,2,1,1,1
Case No. 387,0,2018/07/07 21:34:09,3,1,2,1,1
Case No. 387,2,2018/07/07 21:42:17,1,2,1,1,1
Case No. 387,0,2018/07/07 22:18:26,2,2,1,1,1
Case No. 387,1,2018/07/07 22:26:15,2,0,1,0,1
Case No. 387,1,2018/07/07 22:34:41,2,2,1,0,2
Case No. 387,3,2018/07/07 22:43:10,2,2,1,1,1
Case No. 387,1,2018/07/07 22:51:55,2,2,1,1,1
Case No. 388,7,2018/07/07 22:53:31,0,2,3,0,0
Case No. 388,2,2018/07/07 23:04:08,1,2,1,1,1
Case No. 388,7,2018/07/07 23:25:34,3,2,1,1,0
Case No. 388,1,2018/07/07 23:44:05,1,2,1,1,1
Case No. 388,4,2018/07/07 23:58:31,2,1,1,3,1
Case No. 388,1,2018/07/08 00:00:32,3,2,1,3,1
Case No. 388,0,2018/07/08 00:09:01,1,2,1,1,1
Case No. 388,3,2018/07/08 00:09:41,1,2,1,1,1
Case No. 388,3,2018/07/08 00:13:25,1,2,1,1,1
Case No. 388,7,2018/07/08 00:14:49,2,2,1,1,2
Case No. 388,0,2018/07/08 00:31:31,1,2,1,1,1
Case No. 388,3,2018/07/08 00:41:36,2,1,1,1,1
Case No. 388,2,2018/07/08 00:49:42,2,2,1,1,1
Case No. 388,3,2018/07/08 00:54:02,3,2,1,1,1
Case No. 388,0,2018/07/08 01:03:05,2,2,1,1,1
Case No. 388,0,2018/07/08 01:45:39,2,2,1,1,1
Case No. 388,0,2018/07/08 02:15:35,1,2,1,1,1
Case No. 388,0,2018/07/08 02:25:38,0,2,1,1,1
Case No. 388,1,2018/07/08 02:30:21,0,2,1,1,1
Case No. 388,6,2018/07/08 02:43:23,0,2,1,1,0
Case No. 389,0,2018/07/08 03:45:01,0,2,1,1,1
Case No. 389,1,2018/07/08 03:46:37,0,2,1,1,1
Case No. 389,3,2018/07/08 04:13:11,3,2,1,1,1
Case No. 389,0,2018/07/08 04:19:08,3,2,1,1,1
Case No. 389,2,2018/07/08 04:34:37,2,2,1,1,1
Case No. 389,7,2018/07/08 04:36:49,3,2,1,1,1
Case No. 389,3,2018/07/08 04:37:05,2,2,1,1,1
Case No. 389,0,2018/07/08 04:46:17,2,2,1,1,1
Case No. 389,3,2018/07/08 04:59:16,2,2,1,1,0
Case No. 389,0,2018/07/08 04:59:18,2,2,1,1,1
Case No. 389,1,2018/07/08 05:05:37,2,2,1,1,1
Case No. 389,3,2018/07/08 05:15:31,2,2,1,1,1
Case No. 389,3,2018/07/08 05:21:38,2,2,1,1,1
Case No. 389,0,2018/07/08 05:21:41,2,2,2,1,1
Case No. 389,0,2018/07/08 05:46:08,1,2,1,1,1
Case No. 389,0,2018/07/08 05:48:53,2,2,1,1,1
Case No. 389,0,2018/07/08 06:12:44,2,2,1,1,1
Case No. 389,0,2018/07/08 06:16:11,3,2,0,1,1
Case No. 389,3,2018/07/08 06:29:28,2,2,1,1,1
Case No. 389,6,2018/07/08 06:34:11,0,2,1,1,1
Case No. 390,0,2018/07/08 07:05:40,0,2,1,1,1
Case No. 390,1,2018/07/08 07:29:03,0,2,1,1,1
Case No. 390,2,2018/07/08 07:32:56,2,2,1,1,1
Case No. 390,7,2018/07/08 07:35:03,3,2,1,0,1
Case No. 390,3,2018/07/08 07:58:51,2,2,1,1,1
Case No. 390,3,2018/07/08 08:00:47,2,2,1,1,1
Case No. 390,3,2018/07/08 08:04:12,2,2,1,1,1
Case No. 390,0,2018/07/08 08:09:03,2,2,1,1,1
Case No. 390,0,2018/07/08 08:13:58,2,2,1,1,1
Case No. 390,0,2018/07/08 08:22:16,2,2,1,1,1
Case No. 390,3,2018/07/08 08:29:04,2,2,1,1,1
Case No. 390,0,2018/07/08 08:40:56,2,2,1,1,1
Case No. 390,3,2018/07/08 08:50:07,2,2,1,1,1
Case No. 390,0,2018/07/08 08:51:12,2,2,1,1,1
Case No. 390,0,2018/07/08 09:11:32,2,2,1,1,1
Case No. 390,0,2018/07/08 09:20:20,2,2,1,1,1
Case No. 390,0,2018/07/08 09:51:55,2,2,1,1,1
Case No. 390,3,2018/07/08 10:04:01,2,2,1,1,1
Case No. 390,0,2018/07/08 10:35:10,2,2,1,1,1
Case No. 390,6,2018/07/08 10:45:35,0,2,1,1,1
Case No. 391,0,2018/07/08 10:53:24,0,2,1,1,1
Case No. 391,1,2018/07/08 11:15:22,0,2,1,1,0
Case No. 391,2,2018/07/08 11:22:32,2,2,1,1,1
Case No. 391,7,2018/07/08 11:25:19,3,2,1,1,1
Case No. 391,3,2018/07/08 11:36:02,2,2,1,1,1
Case No. 391,4,2018/07/08 11:50:48,2,2,1,1,1
Case No. 391,3,2018/07/08 12:03:38,2,2,1,1,1
Case No. 391,0,2018/07/08 12:09:03,2,2,1,1,1
Case No. 391,3,2018/07/08 12:39:12,2,2,1,1,1
Case No. 391,0,2018/07/08 12:53:51,2,2,1,1,1
Case No. 391,0,2018/07/08 12:54:40,2,2,1,1,1
Case No. 391,0,2018/07/08 13:08:06,2,2,1,1,1
Case No. 391,1,2018/07/08 13:18:38,1,2,1,1,1
Case No. 391,0,2018/07/08 13:20:59,2,2,1,1,1
Case No. 391,0,2018/07/08 13:37:08,2,2,1,1,1
Case No. 391,0,2018/07/08 13:39:32,2,2,1,1,1
Case No. 391,0,2018/07/08 13:50:40,2,2,1,1,1
Case No. 391,0,2018/07/08 14:32:30,2,2,1,1,1
Case No. 391,0,2018/07/08 14:42:53,2,2,1,1,1
Case No. 391,6,2018/07/08 14:43:24,0,2,1,1,1
Case No. 392,0,2018/07/08 15:07:36,0,2,1,1,1
Case No. 392,1,2018/07/08 15:13:25,0,2,1,1,1
Case No. 392,2,2018/07/08 15:15:06,2,2,1,1,1
Case No. 392,7,2018/07/08 15:28:04,3,2,1,1,1
Case No. 392,3,2018/07/08 15:28:58,2,2,1,1,1
Case No. 392,3,2018/07/08 15:29:51,2,2,1,1,1
Case No. 392,0,2018/07/08 15:42:29,2,2,1,1,1
Case No. 392,0,2018/07/08 15:51:00,2,2,1,1,1
Case No. 392,3,2018/07/08 16:14:26,2,2,1,1,1
Case No. 392,0,2018/07/08 16:17:28,2,2,1,1,1
Case No. 392,3,2018/07/08 16:36:14,2,2,1,1,1
Case No. 392,0,2018/07/08 16:42:36,2,2,1,1,1
Case No. 392,0,2018/07/08 16:53:59,2,2,1,1,1
Case No. 392,0,2018/07/08 16:58:19,2,2,1,1,1
Case No. 392,0,2018/07/08 17:36:13,2,2,1,1,1
Case No. 392,0,2018/07/08 17:45:24,2,2,1,1,1
Case No. 392,0,2018/07/08 17:54:36,2,2,1,1,1
Case No. 392,0,2018/07/08 18:07:39,2,2,1,1,1
Case No. 392,0,2018/07/08 18:13:28,2,2,1,1,1
Case No. 392,6,2018/07/08 18:20:38,0,2,1,1,1
Case No. 393,0,2018/07/08 18:58:37,0,2,1,1,1
Case No. 393,1,2018/07/08 19:01:05,0,2,1,1,1
Case No. 393,2,2018/07/08 19:19:58,2,2,1,1,1
Case No. 393,7,2018/07/08 19:25:11,3,2,1,1,1
Case No. 393,0,2018/07/08 20:13:39,2,2,1,1,1
Case No. 393,1,2018/07/08 20:20:27,2,2,1,1,1
Case No. 393,3,2018/07/08 20:20:46,2,2,1,1,1
Case No. 393,0,2018/07/08 20:25:57,2,2,1,1,1
Case No. 393,0,2018/07/08 20:32:14,2,2,1,1,1
Case No. 393,0,2018/07/08 20:33:54,2,2,1,1,1
Case No. 393,0,2018/07/08 20:37:18,2,2,1,1,1
Case No. 393,0,2018/07/08 20:42:14,2,2,1,1,1
Case No. 393,0,2018/07/08 20:43:49,2,2,1,1,1
Case No. 393,0,2018/07/08 21:27:00,2,2,1,1,1
Case No. 393,0,2018/07/08 21:27:52,2,2,1,1,1
Case No. 393,0,2018/07/08 21:28:42,2,2,1,1,1
Case No. 393,0,2018/07/08 21:54:55,2,2,1,1,1
Case No. 393,0,2018/07/08 22:13:28,2,2,1,1,1
Case No. 393,0,2018/07/08 22:30:38,2,2,1,1,1
Case No. 393,6,2018/07/08 22:41:05,0,2,1,1,1
Case No. 394,0,2018/07/08 23:02:18,0,2,1,1,1
Case No. 394,1,2018/07/08 23:24:30,0,2,1,1,1
Case No. 394,2,2018/07/08 23:24:38,2,2,1,1,1
Case No. 394,7,2018/07/08 23:34:28,3,2,1,1,1
Case No. 394,0,2018/07/09 00:12:44,2,2,1,1,1
Case No. 394,3,2018/07/09 00:20:05,2,2,1,1,1
Case No. 394,3,2018/07/09 00:27:29,2,2,1,1,1
Case No. 394,0,2018/07/09 00:30:18,2,2,1,1,1
Case No. 394,0,2018/07/09 00:34:58,2,2,1,1,1
Case No. 394,0,2018/07/09 01:22:13,2,2,1,1,1
Case No. 394,0,2018/07/09 01:26:48,2,2,1,1,1
Case No. 394,0,2018/07/09 01:28:04,2,2,1,1,1
Case No. 394,0,2018/07/09 01:52:51,2,2,1,1,1
Case No. 394,0,2018/07/09 02:04:18,2,2,1,1,1
Case No. 394,0,2018/07/09 02:07:15,2,2,1,1,1
Case No. 394,0,2018/07/09 02:13:42,2,2,1,1,1
Case No. 394,0,2018/07/09 02:25:36,2,2,1,1,1
Case No. 394,0,2018/07/09 02:38:51,2,2,1,1,1
Case No. 394,0,2018/07/09 02:43:18,2,2,1,1,1
Case No. 394,6,2018/07/09 02:50:48,0,2,1,1,1
Case No. 395,0,2018/07/09 02:56:54,0,2,1,1,1
Case No. 395,1,2018/07/09 02:57:12,0,2,1,1,1
Case No. 395,2,2018/07/09 03:24:34,2,2,1,1,1
Case No. 395,7,2018/07/09 03:31:39,3,2,1,1,1
Case No. 395,0,2018/07/09 03:53:27,2,2,1,1,1
Case No. 395,0,2018/07/09 03:54:15,2,2,1,1,1
Case No. 395,0,2018/07/09 04:02:31,2,2,1,1,1
Case No. 395,0,2018/07/09 04:19:57,2,2,1,1,1
Case No. 395,0,2018/07/09 04:21:03,2,2,1,1,1
Case No. 395,0,2018/07/09 04:53:55,2,2,1,1,1
Case No. 395,0,2018/07/09 05:04:49,2,2,1,1,1
Case No. 395,0,2018/07/09 05:31:41,2,2,1,1,1
Case No. 395,0,2018/07/09 05:32:23,2,2,1,1,1
Case No. 395,0,2018/07/09 05:35:24,2,2,1,1,1
Case No. 395,0,2018/07/09 05:39:21,2,2,1,1,1
Case No. 395,0,2018/07/09 05:58:10,2,2,1,1,1
Case No. 395,0,2018/07/09 05:58:27,2,2,1,1,1
Case No. 395,0,2018/07/09 06:16:36,2,2,1,1,1
Case No. 395,0,2018/07/09 06:19:11,2,2,1,1,1
Case No. 395,6,2018/07/09 06:37:34,0,2,1,1,1
Case No. 396,0,2018/07/09 06:57:53,0,2,1,1,1
Case No. 396,1,2018/07/09 07:01:12,0,2,1,1,1
Case No. 396,2,2018/07/09 07:02:15,1,2,1,1,1
Case No. 396,7,2018/07/09 07:06:17,3,2,1,1,1
Case No. 396,0,2018/07/09 07:20:16,2,2,1,1,1
Case No. 396,0,2018/07/09 07:21:28,2,2,1,1,1
Case No. 396,0,2018/07/09 07:31:20,2,2,1,1,1
Case No. 396,0,2018/07/09 07:34:30,2,2,1,1,1
Case No. 396,0,2018/07/09 08:18:05,2,2,1,1,1
Case No. 396,0,2018/07/09 08:23:12,2,2,1,1,1
Case No. 396,0,2018/07/09 08:35:16,2,2,1,1,1
Case No. 396,0,2018/07/09 08:46:14,2,2,1,1,1
Case No. 396,0,2018/07/09 09:09:53,2,2,1,1,1
Case No. 396,0,2018/07/09 09:23:27,2,2,1,1,1
Case No. 396,0,2018/07/09 09:25:04,2,2,1,1,1
Case No. 396,0,2018/07/09 09:29:56,2,2,1,1,1
Case No. 396,0,2018/07/09 09:39:02,2,2,1,1,1
Case No. 396,0,2018/07/09 10:15:24,2,2,1,1,1
Case No. 396,0,2018/07/09 10:20:07,2,2,1,1,1
Case No. 396,6,2018/07/09 10:32:37,0,2,1,1,1
Case No. 397,0,2018/07/09 11:01:59,0,2,1,1,1
Case No. 397,1,2018/07/09 11:10:24,0,2,1,1,1
Case No. 397,2,2018/07/09 11:31:43,1,2,1,1,1
Case No. 397,7,2018/07/09 11:33:18,3,2,1,1,1
Case No. 397,0,2018/07/09 11:38:36,1,2,1,1,1
Case No. 397,0,2018/07/09 11:41:28,2,2,1,1,1
Case No. 397,0,2018/07/09 11:46:24,2,2,1,1,1
Case No. 397,0,2018/07/09 11:57:16,2,2,1,1,1
Case No. 397,0,2018/07/09 11:59:03,2,2,1,1,1
Case No. 397,0,2018/07/09 12:12:08,2,2,1,1,1
Case No. 397,0,2018/07/09 13:08:04,2,2,1,1,1
Case No. 397,0,2018/07/09 13:19:45,2,2,1,1,1
Case No. 397,0,2018/07/09 13:20:18,2,2,1,1,1
Case No. 397,0,2018/07/09 13:32:00,2,2,1,1,1
Case No. 397,0,2018/07/09 13:48:33,2,2,1,1,1
Case No. 397,0,2018/07/09 13:48:46,2,2,1,1,1
Case No. 397,0,2018/07/09 13:54:09,2,2,1,1,1
Case No. 397,0,2018/07/09 13:56:54,2,2,1,1,1
Case No. 397,0,2018/07/09 14:03:55,2,2,1,1,1
Case No. 397,6,2018/07/09 14:37:36,0,2,1,1,1
Case No. 398,0,2018/07/09 15:22:01,0,2,1,1,1
Case No. 398,1,2018/07/09 15:33:47,0,2,1,1,1
Case No. 398,2,2018/07/09 15:51:40,2,2,1,1,1
Case No. 398,7,2018/07/09 15:54:15,3,2,1,1,1
Case No. 398,0,2018/07/09 16:10:59,1,2,1,1,1
Case No. 398,0,2018/07/09 16:20:52,2,2,1,1,1
Case No. 398,0,2018/07/09 16:22:03,2,2,1,1,1
Case No. 398,0,2018/07/09 16:40:00,2,2,1,1,1
Case No. 398,0,2018/07/09 16:56:09,2,2,1,1,1
Case No. 398,0,2018/07/09 16:58:36,2,2,1,1,1
Case No. 398,0,2018/07/09 17:09:47,2,2,1,1,1
Case No. 398,0,2018/07/09 17:16:54,2,2,1,1,1
Case No. 398,0,2018/07/09 17:34:49,2,2,1,1,1
Case No. 398,0,2018/07/09 17:46:16,2,2,1,1,1
Case No. 398,0,2018/07/09 18:04:18,2,2,1,1,1
Case No. 398,0,2018/07/09 18:05:47,2,2,1,1,1
Case No. 398,0,2018/07/09 18:23:01,2,2,1,1,1
Case No. 398,0,2018/07/09 18:24:27,2,2,1,1,1
Case No. 398,0,2018/07/09 18:24:47,2,2,1,1,1
Case No. 398,6,2018/07/09 18:35:46,0,2,1,1,1
Case No. 399,0,2018/07/09 18:54:32,0,2,1,1,1
Case No. 399,1,2018/07/09 19:02:21,0,2,1,1,1
Case No. 399,2,2018/07/09 19:04:29,1,2,1,1,1
Case No. 399,7,2018/07/09 19:28:20,3,2,1,1,1
Case No. 399,0,2018/07/09 19:55:39,1,2,1,1,1
Case No. 399,0,2018/07/09 19:56:44,1,2,1,1,1
Case No. 399,0,2018/07/09 20:12:45,2,2,1,1,1
Case No. 399,0,2018/07/09 20:17:29,2,2,1,1,1
Case No. 399,0,2018/07/09 20:30:46,2,2,1,1,1
Case No. 399,0,2018/07/09 20:44:55,2,2,1,1,1
Case No. 399,0,2018/07/09 21:02:31,2,2,1,1,1
Case No. 399,0,2018/07/09 21:15:57,2,2,1,1,1
Case No. 399,0,2018/07/09 21:21:39,2,2,1,1,1
Case No. 399,0,2018/07/09 21:41:26,2,2,1,1,1
Case No. 399,0,2018/07/09 21:42:26,2,2,1,1,1
Case No. 399,0,2018/07/09 21:50:14,2,2,1,1,1
Case No. 399,0,2018/07/09 21:52:18,2,2,1,1,1
Case No. 399,0,2018/07/09 22:05:33,2,2,1,1,1
Case No. 399,0,2018/07/09 22:13:41,2,2,1,1,1
Case No. 399,6,2018/07/09 22:13:52,0,2,1,1,1
Case No. 400,0,2018/07/09 23:00:47,0,2,1,1,1
Case No. 400,1,2018/07/09 23:11:13,0,2,1,1,1
Case No. 400,2,2018/07/09 23:27:12,2,2,1,1,1
Case No. 400,7,2018/07/09 23:38:46,3,2,1,1,1
Case No. 400,0,2018/07/09 23:46:48,2,2,1,1,1
Case No. 400,0,2018/07/09 23:54:54,1,2,1,1,1
Case No. 400,0,2018/07/10 00:01:05,2,2,1,1,1
Case No. 400,0,2018/07/10 00:07:57,2,2,1,1,1
Case No. 400,0,2018/07/10 00:23:51,2,2,1,1,1
Case No. 400,0,2018/07/10 00:24:06,2,2,1,1,1
Case No. 400,0,2018/07/10 00:26:34,2,2,1,1,1
Case No. 400,0,2018/07/10 00:28:03,2,2,1,1,1
Case No. 400,0,2018/07/10 00:51:20,2,2,1,1,1
Case No. 400,0,2018/07/10 01:16:32,2,2,1,1,1
Case No. 400,0,2018/07/10 01:29:55,2,2,1,1,1
Case No. 400,0,2018/07/10 01:41:02,2,2,1,1,1
Case No. 400,0,2018/07/10 02:00:07,2,2,1,1,1
Case No. 400,0,2018/07/10 02:16:00,2,2,1,1,1
Case No. 400,0,2018/07/10 02:22:01,2,2,1,1,1
Case No. 400,6,2018/07/10 02:26:47,0,2,1,1,1
Case No. 401,0,2018/07/10 02:54:56,0,2,1,1,1
Case No. 401,1,2018/07/10 03:11:05,0,2,1,1,1
Case No. 401,2,2018/07/10 03:15:46,1,2,1,1,1
Case No. 401,7,2018/07/10 03:28:08,3,2,1,1,1
Case No. 401,0,2018/07/10 03:33:47,2,2,1,1,1
Case No. 401,0,2018/07/10 03:36:10,1,2,1,1,1
Case No. 401,0,2018/07/10 03:45:39,2,2,1,1,1
Case No. 401,0,2018/07/10 03:46:24,2,2,1,1,1
Case No. 401,0,2018/07/10 04:12:16,2,2,1,1,1
Case No. 401,0,2018/07/10 04:13:51,2,2,1,1,1
Case No. 401,0,2018/07/10 04:20:17,2,2,1,1,1
Case No. 401,0,2018/07/10 04:32:21,2,2,1,1,1
Case No. 401,0,2018/07/10 04:38:16,2,2,1,1,1
Case No. 401,0,2018/07/10 04:54:57,2,2,1,1,1
Case No. 401,0,2018/07/10 05:13:05,2,2,1,1,1
Case No. 401,0,2018/07/10 05:18:57,2,2,1,1,1
Case No. 401,0,2018/07/10 05:26:19,2,2,1,1,1
Case No. 401,0,2018/07/10 05:30:46,2,2,1,1,1
Case No. 401,0,2018/07/10 05:48:28,2,2,1,1,1
Case No. 401,6,2018/07/10 06:19:17,0,2,1,1,1
Case No. 402,0,2018/07/10 07:06:56,0,2,1,1,1
Case No. 402,1,2018/07/10 07:14:25,0,2,1,1,1
Case No. 402,2,2018/07/10 07:19:57,2,2,1,1,1
Case No. 402,7,2018/07/10 07:24:20,3,2,1,1,1
Case No. 402,0,2018/07/10 07:24:49,1,2,1,1,1
Case No. 402,0,2018/07/10 08:14:22,1,2,1,1,1
Case No. 402,0,2018/07/10 08:35:02,2,2,1,1,1
Case No. 402,0,2018/07/10 08:41:42,2,2,1,1,1
Case No. 402,0,2018/07/10 08:41:56,2,2,1,1,1
Case No. 402,0,2018/07/10 08:49:12,2,2,1,1,1
Case No. 402,0,2018/07/10 09:02:40,2,2,1,1,1
Case No. 402,0,2018/07/10 09:05:57,2,2,1,1,1
Case No. 402,0,2018/07/10 09:28:29,2,2,1,1,1
Case No. 402,0,2018/07/10 09:37:46,2,2,1,1,1
Case No. 402,0,2018/07/10 09:42:56,2,2,1,1,1
Case No. 402,0,2018/07/10 09:52:22,2,2,1,1,1
Case No. 402,0,2018/07/10 09:56:57,2,2,1,1,1
Case No. 402,0,2018/07/10 10:16:06,2,2,1,1,1
Case No. 402,0,2018/07/10 10:22:43,2,2,1,1,1
Case No. 402,6,2018/07/10 10:37:39,0,2,1,1,1
Case No. 403,0,2018/07/10 11:00:04,0,2,1,1,1
Case No. 403,1,2018/07/10 11:03:09,0,2,1,1,1
Case No. 403,2,2018/07/10 11:06:41,2,2,1,1,1
Case No. 403,7,2018/07/10 11:18:08,3,2,1,1,1
Case No. 403,0,2018/07/10 11:22:04,1,2,1,1,1
Case No. 403,0,2018/07/10 11:24:41,1,2,1,1,1
Case No. 403,0,2018/07/10 11:41:18,1,2,1,1,1
Case No. 403,0,2018/07/10 12:05:31,2,2,1,1,1
Case No. 403,0,2018/07/10 12:12:49,2,2,1,1,1
Case No. 403,0,2018/07/10 12:14:15,2,2,1,1,1
Case No. 403,0,2018/07/10 12:25:06,2,2,1,1,1
Case No. 403,0,2018/07/10 12:53:42,2,2,1,1,1
Case No. 403,0,2018/07/10 13:16:56,2,2,1,1,1
Case No. 403,0,2018/07/10 13:19:35,2,2,1,1,1
Case No. 403,0,2018/07/10 13:23:16,2,2,1,1,1
Case No. 403,0,2018/07/10 13:28:16,2,2,1,1,1
Case No. 403,0,2018/07/10 13:36:09,2,2,1,1,1
Case No. 403,0,2018/07/10 13:42:11,2,2,1,1,1
Case No. 403,0,2018/07/10 14:18:40,2,2,1,1,1
Case No. 403,6,2018/07/10 14:49:44,0,2,1,1,1
Case No. 404,0,2018/07/10 15:13:50,0,2,1,1,1
Case No. 404,1,2018/07/10 15:17:33,0,2,1,1,1
Case No. 404,2,2018/07/10 15:22:03,2,2,1,1,1
Case No. 404,7,2018/07/10 15:30:11,3,2,1,1,1
Case No. 404,0,2018/07/10 15:36:27,2,2,1,1,1
Case No. 404,0,2018/07/10 15:57:49,2,2,1,1,1
Case No. 404,0,2018/07/10 16:11:45,1,2,1,1,1
Case No. 404,0,2018/07/10 16:20:19,2,2,1,1,1
Case No. 404,0,2018/07/10 16:28:02,2,2,1,1,1
Case No. 404,0,2018/07/10 16:32:45,2,2,1,1,1
Case No. 404,0,2018/07/10 17:08:42,2,2,1,1,1
Case No. 404,0,2018/07/10 17:10:50,2,2,1,1,1
Case No. 404,0,2018/07/10 17:21:06,2,2,1,1,1
Case No. 404,0,2018/07/10 17:41:20,2,2,1,1,1
Case No. 404,0,2018/07/10 17:45:40,2,2,1,1,1
Case No. 404,0,2018/07/10 17:58:13,2,2,1,1,1
Case No. 404,0,2018/07/10 18:06:26,2,2,1,1,1
Case No. 404,0,2018/07/10 18:32:07,2,2,1,1,1
Case No. 404,0,2018/07/10 18:41:15,2,2,1,1,1
Case No. 404,6,2018/07/10 18:44:42,0,2,1,1,1
Case No. 405,0,2018/07/10 19:15:23,0,2,1,1,1
Case No. 405,1,2018/07/10 19:38:25,0,2,1,1,1
Case No. 405,2,2018/07/10 20:00:06,1,2,1,1,1
Case No. 405,7,2018/07/10 20:11:08,3,2,1,1,1
Case No. 405,0,2018/07/10 20:18:41,2,2,1,1,1
Case No. 405,0,2018/07/10 20:28:32,2,2,1,1,1
Case No. 405,0,2018/07/10 20:35:16,1,2,1,1,1
Case No. 405,0,2018/07/10 20:43:03,2,2,1,1,1
Case No. 405,0,2018/07/10 20:44:02,2,2,1,1,1
Case No. 405,0,2018/07/10 20:58:22,2,2,1,1,1
Case No. 405,0,2018/07/10 21:28:34,2,2,1,1,1
Case No. 405,0,2018/07/10 21:32:58,2,2,1,1,1
Case No. 405,0,2018/07/10 21:36:05,2,2,1,1,1
Case No. 405,0,2018/07/10 21:38:25,2,2,1,1,1
Case No. 405,0,2018/07/10 21:49:44,2,2,1,1,1
Case No. 405,0,2018/07/10 21:53:33,2,2,1,1,1
Case No. 405,0,2018/07/10 22:19:33,2,2,1,1,1
Case No. 405,0,2018/07/10 22:21:44,2,2,1,1,1
Case No. 405,0,2018/07/10 22:22:52,2,2,1,1,1
Case No. 405,6,2018/07/10 22:47:14,0,2,1,1,1
Case No. 406,6,2018/07/06 10:55:58,0,1,1,2,3
Case No. 406,5,2018/07/06 11:08:18,0,2,3,2,1
Case No. 406,7,2018/07/06 11:11:34,2,1,3,2,2
Case No. 406,6,2018/07/06 11:15:48,3,1,2,2,2
Case No. 406,0,2018/07/06 11:16:16,0,1,1,3,3
Case No. 406,0,2018/07/06 11:29:26,0,2,1,2,1
Case No. 406,7,2018/07/06 11:33:17,0,1,3,1,1
Case No. 406,2,2018/07/06 11:54:37,0,1,1,2,1
Case No. 406,4,2018/07/06 12:07:52,0,2,3,1,3
Case No. 406,6,2018/07/06 12:24:48,1,1,3,2,1
Case No. 406,7,2018/07/06 12:40:39,3,1,3,2,1
Case No. 406,6,2018/07/06 13:28:37,2,1,3,2,1
Case No. 406,6,2018/07/06 13:32:57,2,1,3,3,0
Case No. 406,2,2018/07/06 13:53:28,0,1,3,3,1
Case No. 406,7,2018/07/06 13:56:02,2,1,3,2,1
Case No. 406,3,2018/07/06 14:00:56,0,1,3,1,1
Case No. 406,0,2018/07/06 14:10:46,0,1,3,0,1
Case No. 406,1,2018/07/06 14:11:18,1,3,3,3,3
Case No. 406,3,2018/07/06 14:23:26,2,2,0,1,1
Case No. 406,1,2018/07/06 14:30:42,0,0,0,2,1
Case No. 407,5,2018/07/06 15:00:40,0,1,3,2,1
Case No. 407,1,2018/07/06 15:08:02,1,1,3,2,1
Case No. 407,3,2018/07/06 15:08:44,2,1,3,0,2
Case No. 407,3,2018/07/06 15:10:00,2,1,3,2,1
Case No. 407,1,2018/07/06 15:18:23,2,1,3,1,1
Case No. 407,2,2018/07/06 15:21:22,1,0,1,2,1
Case No. 407,0,2018/07/06 15:39:22,0,1,3,2,1
Case No. 407,1,2018/07/06 15:59:30,1,3,2,2,1
Case No. 407,1,2018/07/06 16:02:25,2,1,3,2,2
Case No. 407,7,2018/07/06 16:21:51,3,0,3,2,1
Case No. 407,6,2018/07/06 16:25:13,2,1,3,2,1
Case No. 407,0,2018/07/06 16:43:04,0,1,3,2,1
Case No. 407,6,2018/07/06 16:48:37,0,1,3,2,1
Case No. 407,1,2018/07/06 16:50:26,0,1,3,2,1
Case No. 407,0,2018/07/06 17:39:52,1,1,3,2,1
Case No. 407,4,2018/07/06 17:43:36,1,0,0,3,3
Case No. 407,0,2018/07/06 17:51:22,1,1,1,1,1
Case No. 407,0,2018/07/06 18:09:28,1,2,3,2,1
Case No. 407,4,2018/07/06 18:11:08,1,1,0,2,1
Case No. 407,6,2018/07/06 18:19:32,0,1,3,2,1
Case No. 408,0,2018/07/06 19:04:15,0,0,3,2,1
Case No. 408,0,2018/07/06 19:15:49,2,1,3,2,1
Case No. 408,0,2018/07/06 19:33:33,1,1,3,2,1
Case No. 408,0,2018/07/06 19:39:57,1,3,1,0,1
Case No. 408,0,2018/07/06 19:40:06,1,2,3,3,1
Case No. 408,6,2018/07/06 19:46:24,1,2,3,2,1
