case,event,startTime,Group
Case_ No. 513,DoSomething,2018/03/23 21:47:10.826,G3
Case_ No. 513,DoSomething,2018/03/23 22:22:33.826,G3
Case_ No. 513,DoSomething,2018/03/23 22:38:43.826,G3
Case_ No. 513,DoSomething,2018/03/23 22:48:39.826,G3
Case_ No. 513,DoSomething,2018/03/23 23:03:42.826,G3
Case_ No. 514,ApplyForTrip,2018/03/23 23:46:37.826,G3
Case_ No. 514,ApproveApplication,2018/03/24 00:00:33.826,G3
Case_ No. 514,BookTransport,2018/03/24 00:01:25.826,G3
Case_ No. 514,BookAccomodation,2018/03/24 00:09:57.826,G3
Case_ No. 514,CollectTickets,2018/03/24 00:16:24.826,G3
Case_ No. 514,DoSomething,2018/03/24 00:16:45.826,G3
Case_ No. 514,ArchiveDocuments,2018/03/24 00:27:26.826,G3
Case_ No. 514,DoSomething,2018/03/24 00:51:18.826,G3
Case_ No. 514,DoSomething,2018/03/24 01:00:30.826,G3
Case_ No. 514,DoSomething,2018/03/24 01:13:15.826,G3
Case_ No. 514,DoSomething,2018/03/24 02:01:18.826,G3
Case_ No. 514,DoSomething,2018/03/24 02:32:51.826,G3
Case_ No. 514,DoSomething,2018/03/24 03:06:20.826,G3
Case_ No. 515,ApplyForTrip,2018/03/24 03:36:20.826,G3
Case_ No. 515,ApproveApplication,2018/03/24 03:43:46.826,G3
Case_ No. 515,BookAccomodation,2018/03/24 04:04:47.826,G3
Case_ No. 515,BookTransport,2018/03/24 04:35:43.826,G3
Case_ No. 515,CollectTickets,2018/03/24 05:02:14.826,G3
Case_ No. 515,DoSomething,2018/03/24 05:04:01.826,G3
Case_ No. 515,ArchiveDocuments,2018/03/24 05:15:40.826,G3
Case_ No. 515,DoSomething,2018/03/24 05:37:03.826,G3
Case_ No. 515,UseTransport,2018/03/24 06:43:13.826,G3
Case_ No. 515,DoSomething,2018/03/24 06:45:42.826,G3
Case_ No. 515,DoSomething,2018/03/24 06:51:07.826,G3
Case_ No. 515,DoSomething,2018/03/24 07:00:14.826,G3
Case_ No. 515,DoSomething,2018/03/24 07:16:49.826,G3
Case_ No. 516,ApplyForTrip,2018/03/24 08:04:38.826,G3
Case_ No. 516,ApproveApplication,2018/03/24 08:19:17.826,G3
Case_ No. 516,BookTransport,2018/03/24 08:50:41.826,G3
Case_ No. 516,BookAccomodation,2018/03/24 08:53:47.826,G3
Case_ No. 516,CollectTickets,2018/03/24 09:00:29.826,G3
Case_ No. 516,DoSomething,2018/03/24 09:39:28.826,G3
Case_ No. 516,ArchiveDocuments,2018/03/24 09:51:29.826,G3
Case_ No. 516,DoSomething,2018/03/24 09:52:38.826,G3
Case_ No. 516,DoSomething,2018/03/24 10:03:21.826,G3
Case_ No. 516,DoSomething,2018/03/24 10:17:19.826,G3
Case_ No. 516,DoSomething,2018/03/24 10:30:04.826,G3
Case_ No. 516,UseTransport,2018/03/24 10:45:52.826,G3
Case_ No. 516,DoSomething,2018/03/24 11:05:02.826,G3
Case_ No. 517,ApplyForTrip,2018/03/24 11:20:58.826,G3
Case_ No. 517,ApproveApplication,2018/03/24 11:22:03.826,G3
Case_ No. 517,BookTransport,2018/03/24 11:28:01.826,G3
Case_ No. 517,BookAccomodation,2018/03/24 11:31:40.826,G3
Case_ No. 517,CollectTickets,2018/03/24 11:46:06.826,G3
Case_ No. 517,DoSomething,2018/03/24 13:29:16.826,G3
Case_ No. 517,ArchiveDocuments,2018/03/24 13:56:51.826,G3
Case_ No. 517,DoSomething,2018/03/24 14:56:11.826,G3
Case_ No. 517,DoSomething,2018/03/24 14:58:48.826,G3
Case_ No. 517,DoSomething,2018/03/24 15:01:18.826,G3
Case_ No. 517,UseTransport,2018/03/24 15:03:44.826,G3
Case_ No. 517,DoSomething,2018/03/24 15:11:31.826,G3
Case_ No. 517,DoSomething,2018/03/24 15:18:55.826,G3
Case_ No. 518,ApplyForTrip,2018/03/24 15:26:05.826,G4
Case_ No. 518,ApproveApplication,2018/03/24 15:26:41.826,G3
Case_ No. 518,BookTransport,2018/03/24 15:27:56.826,G3
Case_ No. 518,BookAccomodation,2018/03/24 15:50:44.826,G3
Case_ No. 518,CollectTickets,2018/03/24 16:03:16.826,G3
Case_ No. 518,DoSomething,2018/03/24 16:28:50.826,G3
Case_ No. 518,ArchiveDocuments,2018/03/24 17:14:25.826,G3
Case_ No. 518,DoSomething,2018/03/24 17:27:33.826,G3
Case_ No. 518,DoSomething,2018/03/24 17:28:39.826,G3
Case_ No. 518,DoSomething,2018/03/24 17:53:58.826,G3
Case_ No. 518,DoSomething,2018/03/24 18:19:26.826,G3
Case_ No. 518,DoSomething,2018/03/24 18:22:16.826,G3
Case_ No. 518,DoSomething,2018/03/24 19:16:51.826,G3
Case_ No. 519,ApplyForTrip,2018/03/22 11:47:44.826,G4
Case_ No. 519,DoSomething,2018/03/22 11:57:50.826,G2
Case_ No. 519,ApproveApplication,2018/03/22 12:47:32.826,G4
Case_ No. 519,BookTransport,2018/03/22 12:49:49.826,G4
Case_ No. 519,BookAccomodation,2018/03/22 12:58:12.826,G4
Case_ No. 519,CollectTickets,2018/03/22 13:17:12.826,G3
Case_ No. 519,UseTransport,2018/03/22 13:33:01.826,G1
Case_ No. 519,DoSomething,2018/03/22 14:00:38.826,G4
Case_ No. 519,BookTransport,2018/03/22 14:15:12.826,G3
Case_ No. 519,DoSomething,2018/03/22 14:26:13.826,G4
Case_ No. 519,DoSomething,2018/03/22 14:35:57.826,G4
Case_ No. 519,DoSomething,2018/03/22 14:43:49.826,G1
Case_ No. 519,ArchiveDocuments,2018/03/22 15:01:48.826,G4
Case_ No. 520,ApplyForTrip,2018/03/22 15:23:24.826,G4
Case_ No. 520,UseTransport,2018/03/22 15:25:15.826,G4
Case_ No. 520,DoSomething,2018/03/22 15:52:41.826,G4
Case_ No. 520,DoSomething,2018/03/22 15:56:59.826,G4
Case_ No. 520,UseTransport,2018/03/22 16:37:47.826,G4
Case_ No. 520,DoSomething,2018/03/22 17:00:27.826,G4
Case_ No. 520,ApproveApplication,2018/03/22 17:23:44.826,G4
Case_ No. 520,BookTransport,2018/03/22 17:27:07.826,G4
Case_ No. 520,BookAccomodation,2018/03/22 17:57:35.826,G4
Case_ No. 520,DoSomething,2018/03/22 18:43:42.826,G4
Case_ No. 520,DoSomething,2018/03/22 18:45:08.826,G4
Case_ No. 520,CollectTickets,2018/03/22 18:49:13.826,G4
Case_ No. 520,ArchiveDocuments,2018/03/22 19:05:37.826,G4
Case_ No. 521,ApplyForTrip,2018/03/22 19:40:20.826,G3
Case_ No. 521,UseTransport,2018/03/22 20:04:05.826,G3
Case_ No. 521,DoSomething,2018/03/22 20:16:55.826,G4
Case_ No. 521,DoSomething,2018/03/22 20:38:09.826,G4
Case_ No. 521,DoSomething,2018/03/22 20:39:32.826,G2
Case_ No. 521,ApproveApplication,2018/03/22 20:53:40.826,G4
Case_ No. 521,DoSomething,2018/03/22 21:36:04.826,G4
Case_ No. 521,BookAccomodation,2018/03/22 21:39:54.826,G4
Case_ No. 521,BookAccomodation,2018/03/22 21:41:00.826,G4
Case_ No. 521,DoSomething,2018/03/22 22:30:09.826,G4
Case_ No. 521,BookTransport,2018/03/22 22:32:21.826,G4
Case_ No. 521,CollectTickets,2018/03/22 22:35:27.826,G4
Case_ No. 521,ArchiveDocuments,2018/03/22 23:01:32.826,G4
Case_ No. 522,ApplyForTrip,2018/03/22 23:36:41.826,G4
Case_ No. 522,DoSomething,2018/03/22 23:42:33.826,G3
Case_ No. 522,DoSomething,2018/03/22 23:48:12.826,G4
Case_ No. 522,UseTransport,2018/03/23 00:09:18.826,G4
Case_ No. 522,DoSomething,2018/03/23 00:17:11.826,G4
Case_ No. 522,ApproveApplication,2018/03/23 00:33:27.826,G4
Case_ No. 522,BookTransport,2018/03/23 00:43:51.826,G4
Case_ No. 522,BookAccomodation,2018/03/23 00:48:54.826,G4
Case_ No. 522,CollectTickets,2018/03/23 00:52:11.826,G4
Case_ No. 522,BookAccomodation,2018/03/23 01:11:35.826,G4
Case_ No. 522,DoSomething,2018/03/23 02:03:08.826,G4
Case_ No. 522,ArchiveDocuments,2018/03/23 02:47:06.826,G4
Case_ No. 522,DoSomething,2018/03/23 03:18:00.826,G4
Case_ No. 523,ApplyForTrip,2018/03/23 03:31:40.826,G4
Case_ No. 523,UseTransport,2018/03/23 04:09:55.826,G4
Case_ No. 523,DoSomething,2018/03/23 04:21:48.826,G4
Case_ No. 523,DoSomething,2018/03/23 04:42:48.826,G4
Case_ No. 523,DoSomething,2018/03/23 05:25:10.826,G4
Case_ No. 523,DoSomething,2018/03/23 06:30:39.826,G4
Case_ No. 523,ApproveApplication,2018/03/23 06:44:51.826,G4
Case_ No. 523,DoSomething,2018/03/23 06:49:02.826,G4
Case_ No. 523,BookTransport,2018/03/23 06:59:22.826,G4
Case_ No. 523,DoSomething,2018/03/23 07:01:28.826,G4
Case_ No. 523,BookAccomodation,2018/03/23 07:06:21.826,G4
Case_ No. 523,CollectTickets,2018/03/23 07:08:20.826,G4
Case_ No. 523,ArchiveDocuments,2018/03/23 07:19:59.826,G4
Case_ No. 524,ApplyForTrip,2018/03/23 08:04:55.826,G4
Case_ No. 524,ApproveApplication,2018/03/23 08:24:19.826,G4
Case_ No. 524,BookAccomodation,2018/03/23 08:49:18.826,G3
Case_ No. 524,BookTransport,2018/03/23 08:55:45.826,G4
Case_ No. 524,CollectTickets,2018/03/23 09:05:05.826,G4
Case_ No. 524,BookTransport,2018/03/23 09:10:53.826,G4
Case_ No. 524,BookTransport,2018/03/23 09:21:41.826,G4
Case_ No. 524,DoSomething,2018/03/23 09:27:00.826,G4
Case_ No. 524,ArchiveDocuments,2018/03/23 10:25:56.826,G4
Case_ No. 524,DoSomething,2018/03/23 10:27:07.826,G3
Case_ No. 524,DoSomething,2018/03/23 10:38:52.826,G3
Case_ No. 524,DoSomething,2018/03/23 10:43:06.826,G3
Case_ No. 524,DoSomething,2018/03/23 10:53:16.826,G4
Case_ No. 525,ApplyForTrip,2018/03/23 11:43:30.826,G4
Case_ No. 525,ApproveApplication,2018/03/23 12:49:30.826,G4
Case_ No. 525,DoSomething,2018/03/23 12:53:53.826,G4
Case_ No. 525,BookTransport,2018/03/23 13:20:04.826,G4
Case_ No. 525,UseTransport,2018/03/23 13:31:05.826,G4
Case_ No. 525,DoSomething,2018/03/23 13:33:38.826,G4
Case_ No. 525,BookAccomodation,2018/03/23 13:57:45.826,G4
Case_ No. 525,DoSomething,2018/03/23 14:25:05.826,G4
Case_ No. 525,UseTransport,2018/03/23 14:57:42.826,G4
Case_ No. 525,DoSomething,2018/03/23 15:04:07.826,G4
Case_ No. 525,DoSomething,2018/03/23 15:05:44.826,G4
Case_ No. 525,CollectTickets,2018/03/23 15:07:50.826,G4
Case_ No. 525,ArchiveDocuments,2018/03/23 15:19:30.826,G4
Case_ No. 526,ApplyForTrip,2018/03/23 15:32:20.826,G4
Case_ No. 526,ApproveApplication,2018/03/23 15:42:12.826,G4
Case_ No. 526,DoSomething,2018/03/23 16:21:20.826,G4
Case_ No. 526,BookTransport,2018/03/23 17:01:34.826,G4
Case_ No. 526,DoSomething,2018/03/23 17:07:08.826,G4
Case_ No. 526,DoSomething,2018/03/23 17:21:10.826,G4
Case_ No. 526,BookAccomodation,2018/03/23 18:08:29.826,G4
Case_ No. 526,DoSomething,2018/03/23 18:39:39.826,G4
Case_ No. 526,DoSomething,2018/03/23 18:41:49.826,G4
Case_ No. 526,UseTransport,2018/03/23 18:52:40.826,G4
Case_ No. 526,DoSomething,2018/03/23 18:57:34.826,G4
Case_ No. 526,CollectTickets,2018/03/23 19:09:38.826,G3
Case_ No. 526,ArchiveDocuments,2018/03/23 19:12:00.826,G4
Case_ No. 527,ApplyForTrip,2018/03/23 19:28:10.826,G4
Case_ No. 527,ApproveApplication,2018/03/23 19:38:14.826,G4
Case_ No. 527,BookTransport,2018/03/23 19:46:04.826,G4
Case_ No. 527,DoSomething,2018/03/23 20:09:03.826,G4
Case_ No. 527,DoSomething,2018/03/23 20:56:48.826,G4
Case_ No. 527,DoSomething,2018/03/23 21:00:35.826,G4
Case_ No. 527,BookAccomodation,2018/03/23 21:36:32.826,G4
Case_ No. 527,DoSomething,2018/03/23 22:12:27.826,G4
Case_ No. 527,DoSomething,2018/03/23 22:17:36.826,G4
Case_ No. 527,DoSomething,2018/03/23 22:24:48.826,G4
Case_ No. 527,DoSomething,2018/03/23 22:30:18.826,G4
Case_ No. 527,CollectTickets,2018/03/23 22:48:01.826,G4
Case_ No. 527,ArchiveDocuments,2018/03/23 23:08:18.826,G4
Case_ No. 528,ApplyForTrip,2018/03/23 23:29:23.826,G4
Case_ No. 528,ApproveApplication,2018/03/23 23:46:35.826,G4
Case_ No. 528,DoSomething,2018/03/23 23:49:44.826,G4
Case_ No. 528,BookTransport,2018/03/23 23:50:34.826,G4
Case_ No. 528,DoSomething,2018/03/23 23:56:46.826,G4
Case_ No. 528,DoSomething,2018/03/24 00:23:05.826,G4
Case_ No. 528,DoSomething,2018/03/24 00:37:43.826,G4
Case_ No. 528,BookAccomodation,2018/03/24 01:14:16.826,G4
Case_ No. 528,DoSomething,2018/03/24 01:18:27.826,G4
Case_ No. 528,DoSomething,2018/03/24 01:29:22.826,G4
Case_ No. 528,DoSomething,2018/03/24 01:34:34.826,G4
Case_ No. 528,CollectTickets,2018/03/24 02:08:33.826,G4
Case_ No. 528,ArchiveDocuments,2018/03/24 03:18:20.826,G4
Case_ No. 529,ApplyForTrip,2018/03/24 03:26:38.826,G4
Case_ No. 529,ApproveApplication,2018/03/24 03:36:51.826,G4
Case_ No. 529,DoSomething,2018/03/24 04:40:03.826,G4
Case_ No. 529,BookTransport,2018/03/24 04:47:50.826,G4
Case_ No. 529,DoSomething,2018/03/24 04:50:17.826,G4
Case_ No. 529,DoSomething,2018/03/24 05:08:53.826,G4
Case_ No. 529,BookAccomodation,2018/03/24 05:20:17.826,G4
Case_ No. 529,DoSomething,2018/03/24 05:30:46.826,G4
Case_ No. 529,UseTransport,2018/03/24 05:33:13.826,G4
Case_ No. 529,DoSomething,2018/03/24 05:33:38.826,G4
Case_ No. 529,DoSomething,2018/03/24 05:38:25.826,G4
Case_ No. 529,CollectTickets,2018/03/24 06:15:00.826,G4
Case_ No. 529,ArchiveDocuments,2018/03/24 06:42:18.826,G4
Case_ No. 530,ApplyForTrip,2018/03/24 07:28:16.826,G3
Case_ No. 530,ApproveApplication,2018/03/24 07:33:40.826,G4
Case_ No. 530,DoSomething,2018/03/24 08:11:40.826,G4
Case_ No. 530,BookTransport,2018/03/24 08:13:42.826,G4
Case_ No. 530,DoSomething,2018/03/24 08:33:28.826,G4
Case_ No. 530,DoSomething,2018/03/24 09:13:26.826,G4
Case_ No. 530,BookAccomodation,2018/03/24 09:23:36.826,G4
Case_ No. 530,DoSomething,2018/03/24 09:29:28.826,G4
Case_ No. 530,DoSomething,2018/03/24 10:16:49.826,G4
Case_ No. 530,DoSomething,2018/03/24 10:37:22.826,G4
Case_ No. 530,DoSomething,2018/03/24 11:03:46.826,G4
Case_ No. 530,CollectTickets,2018/03/24 11:07:55.826,G4
Case_ No. 530,ArchiveDocuments,2018/03/24 11:17:21.826,G4
Case_ No. 531,ApplyForTrip,2018/03/24 11:30:16.826,G4
Case_ No. 531,ApproveApplication,2018/03/24 11:40:26.826,G4
Case_ No. 531,DoSomething,2018/03/24 12:22:01.826,G4
Case_ No. 531,BookTransport,2018/03/24 12:30:40.826,G4
Case_ No. 531,DoSomething,2018/03/24 12:31:54.826,G4
Case_ No. 531,DoSomething,2018/03/24 13:05:43.826,G4
Case_ No. 531,BookAccomodation,2018/03/24 13:07:58.826,G4
Case_ No. 531,DoSomething,2018/03/24 13:15:21.826,G4
Case_ No. 531,DoSomething,2018/03/24 13:33:28.826,G4
Case_ No. 531,DoSomething,2018/03/24 14:18:22.826,G4
Case_ No. 531,DoSomething,2018/03/24 15:03:11.826,G4
Case_ No. 531,CollectTickets,2018/03/24 15:05:48.826,G4
Case_ No. 531,ArchiveDocuments,2018/03/24 15:14:20.826,G4
Case_ No. 532,ApplyForTrip,2018/03/24 15:58:50.826,G3
Case_ No. 532,ApproveApplication,2018/03/24 16:27:56.826,G3
Case_ No. 532,DoSomething,2018/03/24 17:04:23.826,G4
Case_ No. 532,BookTransport,2018/03/24 17:05:50.826,G4
Case_ No. 532,DoSomething,2018/03/24 17:19:54.826,G4
Case_ No. 532,DoSomething,2018/03/24 17:24:37.826,G4
Case_ No. 532,BookAccomodation,2018/03/24 18:14:21.826,G4
Case_ No. 532,DoSomething,2018/03/24 18:22:34.826,G4
Case_ No. 532,DoSomething,2018/03/24 18:48:18.826,G4
Case_ No. 532,DoSomething,2018/03/24 18:52:37.826,G4
Case_ No. 532,DoSomething,2018/03/24 18:52:39.826,G4
Case_ No. 532,CollectTickets,2018/03/24 19:01:43.826,G4
Case_ No. 532,ArchiveDocuments,2018/03/24 19:16:31.826,G4
Case_ No. 533,ApplyForTrip,2018/03/22 11:50:09.826,G2
Case_ No. 533,DoSomething,2018/03/22 12:11:00.826,G4
Case_ No. 533,ApproveApplication,2018/03/22 12:17:16.826,G3
Case_ No. 533,BookAccomodation,2018/03/22 12:24:25.826,G4
Case_ No. 533,DoSomething,2018/03/22 12:51:20.826,G4
Case_ No. 533,BookTransport,2018/03/22 13:10:53.826,G4
Case_ No. 533,CollectTickets,2018/03/22 13:30:18.826,G2
Case_ No. 533,DoSomething,2018/03/22 13:44:45.826,G4
Case_ No. 533,CollectTickets,2018/03/22 13:50:10.826,G3
Case_ No. 533,DoSomething,2018/03/22 14:00:05.826,G2
Case_ No. 533,DoSomething,2018/03/22 14:33:07.826,G2
Case_ No. 533,BookAccomodation,2018/03/22 14:54:36.826,G4
Case_ No. 533,ArchiveDocuments,2018/03/22 15:18:27.826,G2
Case_ No. 534,ApplyForTrip,2018/03/22 15:23:09.826,G4
Case_ No. 534,UseTransport,2018/03/22 15:37:30.826,G2
Case_ No. 534,DoSomething,2018/03/22 15:50:35.826,G4
Case_ No. 534,DoSomething,2018/03/22 16:14:37.826,G2
Case_ No. 534,DoSomething,2018/03/22 16:40:36.826,G4
Case_ No. 534,ApproveApplication,2018/03/22 16:44:11.826,G2
Case_ No. 534,DoSomething,2018/03/22 16:46:40.826,G2
Case_ No. 534,BookAccomodation,2018/03/22 16:54:33.826,G2
Case_ No. 534,BookTransport,2018/03/22 17:09:47.826,G3
Case_ No. 534,BookTransport,2018/03/22 17:17:05.826,G3
Case_ No. 534,CollectTickets,2018/03/22 17:27:32.826,G2
Case_ No. 534,ArchiveDocuments,2018/03/22 18:53:17.826,G3
Case_ No. 534,BookTransport,2018/03/22 19:04:42.826,G4
Case_ No. 535,ApplyForTrip,2018/03/22 19:35:05.826,G2
Case_ No. 535,DoSomething,2018/03/22 19:58:49.826,G2
Case_ No. 535,ApproveApplication,2018/03/22 20:28:39.826,G2
Case_ No. 535,DoSomething,2018/03/22 20:46:49.826,G2
Case_ No. 535,BookAccomodation,2018/03/22 20:54:12.826,G4
Case_ No. 535,BookTransport,2018/03/22 21:17:26.826,G4
Case_ No. 535,BookTransport,2018/03/22 21:28:04.826,G4
Case_ No. 535,CollectTickets,2018/03/22 21:54:53.826,G2
Case_ No. 535,CollectTickets,2018/03/22 22:05:20.826,G4
Case_ No. 535,BookAccomodation,2018/03/22 22:22:43.826,G2
Case_ No. 535,BookTransport,2018/03/22 22:31:16.826,G4
Case_ No. 535,ArchiveDocuments,2018/03/22 23:08:40.826,G4
Case_ No. 535,DoSomething,2018/03/22 23:11:36.826,G2
Case_ No. 536,ApplyForTrip,2018/03/22 23:56:59.826,G2
Case_ No. 536,DoSomething,2018/03/23 00:10:05.826,G4
Case_ No. 536,ApproveApplication,2018/03/23 00:13:51.826,G4
Case_ No. 536,BookTransport,2018/03/23 00:25:27.826,G4
Case_ No. 536,BookAccomodation,2018/03/23 00:41:31.826,G4
Case_ No. 536,BookTransport,2018/03/23 00:44:45.826,G4
Case_ No. 536,CollectTickets,2018/03/23 01:13:21.826,G4
Case_ No. 536,BookAccomodation,2018/03/23 01:21:00.826,G2
Case_ No. 536,ArchiveDocuments,2018/03/23 01:40:38.826,G4
Case_ No. 536,BookTransport,2018/03/23 02:16:01.826,G3
Case_ No. 536,DoSomething,2018/03/23 02:39:03.826,G4
Case_ No. 536,UseTransport,2018/03/23 02:56:25.826,G3
Case_ No. 536,DoSomething,2018/03/23 03:06:21.826,G4
Case_ No. 537,ApplyForTrip,2018/03/23 03:56:14.826,G4
Case_ No. 537,ApproveApplication,2018/03/23 04:04:36.826,G4
Case_ No. 537,BookAccomodation,2018/03/23 04:07:07.826,G4
Case_ No. 537,BookTransport,2018/03/23 04:19:32.826,G4
Case_ No. 537,CollectTickets,2018/03/23 04:24:09.826,G4
Case_ No. 537,ArchiveDocuments,2018/03/23 04:27:19.826,G4
Case_ No. 537,BookTransport,2018/03/23 04:52:19.826,G4
Case_ No. 537,DoSomething,2018/03/23 05:02:10.826,G2
Case_ No. 537,UseTransport,2018/03/23 05:11:07.826,G2
Case_ No. 537,DoSomething,2018/03/23 05:19:00.826,G4
Case_ No. 537,DoSomething,2018/03/23 05:51:09.826,G2
Case_ No. 537,UseTransport,2018/03/23 07:02:09.826,G4
Case_ No. 537,DoSomething,2018/03/23 07:09:47.826,G4
Case_ No. 538,ApplyForTrip,2018/03/23 08:28:21.826,G4
Case_ No. 538,ApproveApplication,2018/03/23 08:43:02.826,G4
Case_ No. 538,BookTransport,2018/03/23 08:44:34.826,G4
Case_ No. 538,BookAccomodation,2018/03/23 08:46:31.826,G4
Case_ No. 538,CollectTickets,2018/03/23 08:53:59.826,G4
Case_ No. 538,ArchiveDocuments,2018/03/23 09:23:42.826,G4
Case_ No. 538,DoSomething,2018/03/23 09:42:06.826,G4
Case_ No. 538,UseTransport,2018/03/23 09:46:09.826,G4
Case_ No. 538,DoSomething,2018/03/23 10:05:34.826,G4
Case_ No. 538,DoSomething,2018/03/23 10:39:27.826,G4
Case_ No. 538,DoSomething,2018/03/23 10:40:10.826,G4
Case_ No. 538,DoSomething,2018/03/23 10:56:11.826,G4
Case_ No. 538,DoSomething,2018/03/23 11:17:25.826,G4
Case_ No. 539,ApplyForTrip,2018/03/23 11:20:49.826,G4
Case_ No. 539,ApproveApplication,2018/03/23 11:56:11.826,G4
Case_ No. 539,BookAccomodation,2018/03/23 12:00:54.826,G4
Case_ No. 539,BookTransport,2018/03/23 12:44:26.826,G4
Case_ No. 539,CollectTickets,2018/03/23 13:03:51.826,G4
Case_ No. 539,ArchiveDocuments,2018/03/23 13:16:48.826,G4
Case_ No. 539,DoSomething,2018/03/23 13:29:22.826,G4
Case_ No. 539,DoSomething,2018/03/23 13:34:35.826,G4
Case_ No. 539,DoSomething,2018/03/23 14:25:50.826,G4
Case_ No. 539,DoSomething,2018/03/23 14:45:11.826,G4
Case_ No. 539,DoSomething,2018/03/23 15:01:21.826,G4
Case_ No. 539,DoSomething,2018/03/23 15:11:48.826,G4
Case_ No. 539,DoSomething,2018/03/23 15:18:37.826,G4
Case_ No. 540,ApplyForTrip,2018/03/23 15:23:09.826,G4
Case_ No. 540,ApproveApplication,2018/03/23 15:39:55.826,G4
Case_ No. 540,BookAccomodation,2018/03/23 16:24:15.826,G4
Case_ No. 540,BookTransport,2018/03/23 17:16:10.826,G4
Case_ No. 540,CollectTickets,2018/03/23 17:17:56.826,G4
Case_ No. 540,ArchiveDocuments,2018/03/23 17:38:29.826,G4
Case_ No. 540,DoSomething,2018/03/23 17:40:36.826,G4
Case_ No. 540,UseTransport,2018/03/23 17:41:49.826,G4
Case_ No. 540,DoSomething,2018/03/23 18:06:37.826,G4
Case_ No. 540,UseTransport,2018/03/23 18:07:55.826,G4
Case_ No. 540,DoSomething,2018/03/23 18:25:40.826,G4
Case_ No. 540,DoSomething,2018/03/23 19:07:53.826,G4
Case_ No. 540,DoSomething,2018/03/23 19:11:59.826,G4
Case_ No. 541,ApplyForTrip,2018/03/23 19:29:01.826,G4
Case_ No. 541,ApproveApplication,2018/03/23 19:33:00.826,G4
Case_ No. 541,BookTransport,2018/03/23 19:38:59.826,G4
Case_ No. 541,BookAccomodation,2018/03/23 20:38:45.826,G4
Case_ No. 541,CollectTickets,2018/03/23 20:44:43.826,G4
Case_ No. 541,ArchiveDocuments,2018/03/23 20:50:00.826,G4
Case_ No. 541,DoSomething,2018/03/23 20:57:41.826,G4
Case_ No. 541,DoSomething,2018/03/23 21:05:25.826,G4
Case_ No. 541,DoSomething,2018/03/23 21:30:11.826,G4
Case_ No. 541,DoSomething,2018/03/23 21:47:38.826,G4
Case_ No. 541,DoSomething,2018/03/23 21:50:27.826,G4
Case_ No. 541,DoSomething,2018/03/23 22:15:31.826,G4
Case_ No. 541,DoSomething,2018/03/23 22:17:24.826,G4
Case_ No. 542,ApplyForTrip,2018/03/23 23:34:03.826,G4
Case_ No. 542,ApproveApplication,2018/03/23 23:38:53.826,G4
Case_ No. 542,BookTransport,2018/03/24 00:03:31.826,G4
Case_ No. 542,BookAccomodation,2018/03/24 00:08:18.826,G4
Case_ No. 542,CollectTickets,2018/03/24 00:32:56.826,G4
Case_ No. 542,ArchiveDocuments,2018/03/24 00:43:11.826,G3
Case_ No. 542,DoSomething,2018/03/24 01:08:28.826,G4
Case_ No. 542,DoSomething,2018/03/24 01:32:38.826,G4
Case_ No. 542,DoSomething,2018/03/24 01:59:46.826,G4
Case_ No. 542,DoSomething,2018/03/24 02:10:57.826,G4
Case_ No. 542,DoSomething,2018/03/24 02:39:26.826,G4
Case_ No. 542,DoSomething,2018/03/24 03:10:58.826,G4
Case_ No. 542,DoSomething,2018/03/24 03:13:10.826,G4
Case_ No. 543,ApplyForTrip,2018/03/24 03:59:29.826,G4
Case_ No. 543,ApproveApplication,2018/03/24 04:04:27.826,G4
Case_ No. 543,BookTransport,2018/03/24 05:38:23.826,G4
Case_ No. 543,BookAccomodation,2018/03/24 05:48:35.826,G4
Case_ No. 543,CollectTickets,2018/03/24 05:49:11.826,G4
Case_ No. 543,ArchiveDocuments,2018/03/24 06:00:28.826,G4
Case_ No. 543,BookTransport,2018/03/24 06:15:40.826,G4
Case_ No. 543,DoSomething,2018/03/24 06:22:59.826,G4
Case_ No. 543,DoSomething,2018/03/24 06:31:18.826,G4
Case_ No. 543,DoSomething,2018/03/24 06:58:49.826,G4
Case_ No. 543,DoSomething,2018/03/24 07:00:15.826,G4
Case_ No. 543,DoSomething,2018/03/24 07:05:16.826,G4
Case_ No. 543,DoSomething,2018/03/24 07:08:22.826,G4
Case_ No. 544,ApplyForTrip,2018/03/24 07:39:36.826,G3
Case_ No. 544,ApproveApplication,2018/03/24 07:40:12.826,G4
Case_ No. 544,BookTransport,2018/03/24 07:47:12.826,G4
Case_ No. 544,BookAccomodation,2018/03/24 07:59:08.826,G4
Case_ No. 544,CollectTickets,2018/03/24 07:59:09.826,G4
Case_ No. 544,ArchiveDocuments,2018/03/24 08:12:18.826,G4
Case_ No. 544,DoSomething,2018/03/24 08:43:30.826,G4
Case_ No. 544,DoSomething,2018/03/24 09:19:59.826,G4
Case_ No. 544,DoSomething,2018/03/24 09:41:50.826,G4
Case_ No. 544,DoSomething,2018/03/24 09:43:27.826,G4
Case_ No. 544,DoSomething,2018/03/24 10:23:14.826,G4
Case_ No. 544,DoSomething,2018/03/24 10:23:50.826,G4
Case_ No. 544,DoSomething,2018/03/24 11:11:05.826,G4
